# filename, bb_left, bb_top, bb_right, bb_bottom, white_bg, orientation
5037.jpg,36,47,466,264,0,right_back
5038.jpg,74,123,570,462,0,left_front
5039.jpg,63,72,590,433,0,unspecified
5048.jpg,161,58,562,317,0,left
5071.jpg,87,130,971,742,0,right_front
5075.jpg,75,78,588,315,0,right_front
5079.jpg,14,23,255,178,0,left_front
5082.jpg,43,21,531,344,0,left_front
5087.jpg,61,175,735,423,0,unspecified
5088.jpg,19,41,356,271,0,right_front
5092.jpg,123,39,606,459,0,right_back
5097.jpg,26,22,334,262,0,right_front
5099.jpg,119,22,459,288,0,left_front
5111.jpg,35,19,612,291,0,unspecified
5112.jpg,46,85,462,305,0,left_front
5123.jpg,31,109,603,463,0,right_front
5126.jpg,34,29,717,397,0,right_front
5131.jpg,42,183,933,555,0,right_front
5132.jpg,37,95,602,375,0,left
5135.jpg,114,79,500,346,0,right_back
5139.jpg,32,83,381,278,1,right_back
5140.jpg,31,32,237,170,0,back
5144.jpg,25,62,618,374,0,right_front
5145.jpg,18,74,516,391,0,left
5150.jpg,82,153,776,597,0,left_front
5155.jpg,32,128,552,374,0,left_front
5157.jpg,7,23,249,136,0,right_front
5158.jpg,6,70,262,176,0,right_front
5162.jpg,110,181,971,690,0,left_front
5178.jpg,65,79,614,374,0,left_front
5179.jpg,45,93,735,433,0,right_front
5183.jpg,41,40,561,367,0,left_front
5194.jpg,67,37,520,310,0,left_front
5199.jpg,35,55,415,270,0,left_front
5212.jpg,24,75,508,333,0,left_front
5224.jpg,28,65,572,374,0,right_back
5230.jpg,83,28,490,307,0,right_front
5243.jpg,42,27,244,172,0,left_front
5249.jpg,105,52,550,425,0,back
5252.jpg,22,41,626,257,0,left_front
5260.jpg,30,35,619,350,0,left_front
5271.jpg,89,69,1047,1036,0,left_front
5276.jpg,43,101,534,350,0,unspecified
5277.jpg,29,40,489,325,0,right_front
5287.jpg,39,36,283,148,0,right_front
5289.jpg,15,56,469,312,0,left
5292.jpg,11,52,289,144,0,right
5295.jpg,31,149,598,341,0,right_front
5297.jpg,59,141,935,533,0,front
5299.jpg,52,74,566,373,0,front
5300.jpg,20,128,626,446,0,left_front
5309.jpg,56,157,617,425,0,right_front
5310.jpg,20,101,461,312,0,back
5336.jpg,95,80,517,300,0,left
5348.jpg,67,29,576,461,0,right_front
5349.jpg,39,72,596,350,0,right_front
5353.jpg,73,120,583,359,0,left_front
5354.jpg,60,31,612,407,0,left
5359.jpg,13,26,244,169,1,left_front
5362.jpg,62,80,361,257,0,unspecified
5364.jpg,14,84,451,320,0,right_back
5365.jpg,32,111,565,334,1,left_back
5371.jpg,35,14,472,328,0,front
5381.jpg,30,92,611,390,0,front
5388.jpg,83,131,603,414,0,front
5390.jpg,214,340,1369,1000,0,unspecified
5399.jpg,21,192,624,438,0,right
5409.jpg,25,71,625,399,0,right_back
5428.jpg,33,55,435,285,0,left_front
5437.jpg,71,43,352,317,0,right
5441.jpg,39,60,593,335,1,left_back
5454.jpg,68,38,559,446,0,right_front
5471.jpg,18,35,250,167,0,left_front
5473.jpg,17,44,263,177,0,unspecified
5474.jpg,23,67,603,447,0,right_front
5480.jpg,9,45,234,157,0,right_front
5484.jpg,44,122,535,329,0,left_front
5485.jpg,32,41,232,175,0,right_front
5490.jpg,10,8,294,120,1,left_front
5500.jpg,19,156,595,468,0,unspecified
5504.jpg,47,58,570,375,0,left_front
5513.jpg,48,106,549,335,1,back
5517.jpg,33,86,560,283,0,left_back
5519.jpg,26,16,244,160,0,left_front
5522.jpg,9,34,250,160,0,left_front
5523.jpg,29,112,576,358,0,right_front
5530.jpg,29,83,602,428,1,right_front
5548.jpg,59,38,446,309,0,left_back
5563.jpg,56,16,597,399,0,right_front
5566.jpg,26,116,623,419,0,right_front
5567.jpg,52,28,546,336,0,right_front
5576.jpg,47,71,429,305,0,unspecified
5583.jpg,66,93,381,284,0,left
5592.jpg,6,30,251,174,0,left_front
5595.jpg,29,37,367,236,0,left_front
5597.jpg,24,32,439,272,0,right
5627.jpg,78,75,594,325,0,right_front
5629.jpg,41,246,551,415,0,right_front
5652.jpg,39,42,239,160,0,right_front
5659.jpg,50,42,595,423,0,back
5661.jpg,11,33,251,163,0,right_front
5672.jpg,19,191,619,413,0,right_front
5684.jpg,157,137,579,427,0,left_front
5689.jpg,28,15,768,536,0,right_back
5702.jpg,22,44,237,160,1,unspecified
5704.jpg,10,15,254,174,0,left_front
5707.jpg,80,87,400,266,0,unspecified
5713.jpg,28,32,455,323,0,right
5715.jpg,13,31,249,161,0,left_front
5716.jpg,41,32,773,489,0,left_back
5745.jpg,51,69,575,347,0,not_a_car
5751.jpg,90,183,822,560,0,left_front
5768.jpg,103,75,675,433,0,left_front
5770.jpg,100,88,428,279,0,front
5771.jpg,101,144,875,595,0,left_back
5777.jpg,101,179,545,422,0,left_front
5788.jpg,60,109,625,451,0,right_back
5789.jpg,22,51,513,391,0,left_front
5792.jpg,31,75,411,250,0,left_front
5797.jpg,16,58,597,361,0,left
5805.jpg,83,182,730,457,0,unspecified
5808.jpg,23,54,480,276,0,back
5809.jpg,39,97,564,390,0,left_front
5812.jpg,102,123,515,342,0,unspecified
5847.jpg,6,16,250,158,0,right_back
5860.jpg,17,16,541,245,0,left_front
5863.jpg,6,70,230,182,0,right_front
5869.jpg,137,98,990,473,0,left_front
5873.jpg,25,32,625,449,0,right_front
5889.jpg,18,66,398,237,0,left
5896.jpg,48,89,593,407,0,left_front
5912.jpg,79,37,1231,617,0,right_front
5925.jpg,33,49,573,392,0,front
5939.jpg,15,90,575,417,0,front
5944.jpg,32,42,468,308,0,right_front
5945.jpg,67,24,530,431,0,front
5947.jpg,49,68,501,263,0,front
5962.jpg,138,150,585,356,0,left_front
5966.jpg,58,49,357,231,0,left_front
5969.jpg,10,29,266,163,0,left_back
5975.jpg,43,67,796,562,0,right_front
5983.jpg,41,188,572,409,0,left_front
5984.jpg,26,46,453,322,0,right_front
5997.jpg,80,41,551,319,1,right_front
6002.jpg,43,77,578,408,0,left
6011.jpg,37,64,456,295,0,left_front
6012.jpg,38,32,607,339,0,left_back
6013.jpg,48,20,236,157,0,left_front
6027.jpg,19,56,230,161,0,right_front
6032.jpg,10,44,258,177,0,right_front
6035.jpg,51,107,573,328,0,left_front
6042.jpg,159,52,845,453,0,left_back
6043.jpg,66,283,957,621,0,front
6046.jpg,37,27,588,456,0,unspecified
6048.jpg,22,92,561,392,0,unspecified
6060.jpg,53,61,584,288,0,right_front
6068.jpg,17,39,294,182,0,front
6076.jpg,81,15,599,321,0,left_front
6091.jpg,112,94,673,513,0,left_front
6095.jpg,63,99,588,425,0,right_front
6096.jpg,61,114,603,373,0,left_front
6102.jpg,92,54,583,393,0,right_front
6108.jpg,43,40,576,264,0,left_front
6117.jpg,29,49,584,401,0,left_front
6121.jpg,77,141,560,409,0,left_front
6125.jpg,61,120,967,646,0,left_front
6127.jpg,9,37,245,165,0,left_front
6145.jpg,156,85,477,414,0,left_front
6151.jpg,9,22,248,173,0,left_front
6164.jpg,10,8,396,261,0,unspecified
6191.jpg,28,10,481,370,0,left_front
6192.jpg,91,67,1154,677,0,left_back
6193.jpg,29,102,475,310,0,left_front
6205.jpg,90,210,597,417,0,left_front
6208.jpg,38,54,617,474,0,front
6221.jpg,10,20,267,171,0,left_front
6232.jpg,41,22,249,159,1,right_front
6236.jpg,42,191,1252,670,0,left_back
6241.jpg,36,57,436,312,0,left_back
6242.jpg,22,73,253,170,0,right_back
6244.jpg,51,42,595,450,0,right_front
6259.jpg,30,77,452,320,0,left_front
6266.jpg,43,33,602,453,0,left_back
6274.jpg,10,63,399,258,0,right
6299.jpg,36,64,597,275,0,right_front
6313.jpg,26,29,438,245,0,right_front
6315.jpg,34,33,553,306,0,right_front
6316.jpg,30,68,588,396,0,left
6329.jpg,65,50,607,375,0,left_back
6331.jpg,55,66,768,492,0,right_back
6332.jpg,28,88,424,287,0,left_front
6336.jpg,21,34,472,309,0,left_front
6351.jpg,87,70,555,389,0,left_front
6356.jpg,45,109,412,263,0,left_front
6361.jpg,82,38,639,420,0,right_back
6368.jpg,15,22,461,241,1,unspecified
6371.jpg,37,86,425,291,1,left_front
6372.jpg,41,68,585,381,0,front
6411.jpg,17,47,242,165,0,left_front
6428.jpg,12,38,288,157,0,right_front
6444.jpg,30,39,994,708,0,right_front
6446.jpg,145,53,771,376,0,right_front
6451.jpg,37,84,220,177,0,right_front
6460.jpg,25,62,607,395,0,right_front
6465.jpg,31,81,537,305,0,right_front
6474.jpg,43,30,996,554,0,left_front
6476.jpg,41,110,932,581,0,left_back
6483.jpg,42,66,446,280,0,left_front
6497.jpg,61,107,602,383,0,front
6517.jpg,28,116,440,339,0,left_front
6531.jpg,76,114,446,307,0,left_front
6543.jpg,13,78,409,283,0,left_front
6555.jpg,45,86,532,334,0,right_front
6560.jpg,51,110,547,381,0,right_back
6565.jpg,45,108,468,306,0,left_front
6570.jpg,43,25,601,401,0,unspecified
6572.jpg,54,56,590,420,0,left_front
6577.jpg,55,62,204,178,0,front
6579.jpg,29,115,615,386,0,right_front
6580.jpg,96,86,593,404,0,left_front
6583.jpg,106,145,589,377,0,unspecified
6592.jpg,25,27,344,177,1,left_front
6601.jpg,27,59,556,308,0,left_front
6602.jpg,44,61,603,375,0,left_front
6618.jpg,117,108,699,436,0,front
6625.jpg,28,61,234,156,0,left_front
6631.jpg,52,75,523,327,0,unspecified
6633.jpg,20,85,433,275,0,right_front
6635.jpg,51,22,473,315,0,right_front
6647.jpg,109,28,596,306,0,right_front
6653.jpg,74,22,552,282,0,unspecified
6657.jpg,10,11,235,154,0,unspecified
6659.jpg,35,57,275,153,0,right_front
6672.jpg,32,64,465,302,0,right
6676.jpg,31,57,487,301,0,right_back
6679.jpg,30,66,247,192,0,right_back
6689.jpg,29,45,288,204,0,left_front
6700.jpg,49,120,578,457,0,front
6707.jpg,57,69,506,276,1,right_front
6718.jpg,18,38,251,167,0,right_front
6734.jpg,17,176,640,429,0,left_back
6738.jpg,20,15,431,253,0,front
6743.jpg,42,69,397,271,0,right_front
6744.jpg,22,108,454,286,0,right_front
6750.jpg,47,38,388,213,0,right_front
6754.jpg,15,50,434,284,1,left_front
6755.jpg,45,59,593,427,0,left_front
6761.jpg,25,43,588,338,0,right
6769.jpg,75,36,259,166,0,left_front
6776.jpg,45,174,552,447,0,left
6777.jpg,25,25,229,175,0,left_front
6789.jpg,224,32,756,446,0,unspecified
6790.jpg,57,145,965,598,0,front
6800.jpg,53,115,465,351,0,right
6803.jpg,40,119,466,364,0,left
6809.jpg,21,94,455,336,1,front
6825.jpg,44,154,975,538,0,right_front
6829.jpg,25,53,318,209,1,front
6831.jpg,47,34,532,371,0,right_front
6832.jpg,61,112,996,667,0,left_front
6838.jpg,20,27,577,406,0,front
6841.jpg,44,77,372,289,0,left_front
6856.jpg,86,69,534,360,0,right_front
6858.jpg,14,43,268,147,0,right_front
6862.jpg,29,50,397,273,0,right_front
6865.jpg,24,52,562,344,0,right_front
6875.jpg,21,24,249,151,0,left_front
6876.jpg,96,102,571,354,0,left_front
6879.jpg,25,62,569,392,0,left_front
6896.jpg,51,63,591,444,0,unspecified
6906.jpg,59,90,538,285,0,left_front
6907.jpg,20,62,477,329,0,left_front
6908.jpg,15,37,219,169,0,right_front
6912.jpg,16,8,333,245,0,right_front
6921.jpg,63,111,591,368,0,unspecified
6933.jpg,45,76,605,411,0,left_front
6937.jpg,72,118,596,348,0,left_front
6946.jpg,83,35,395,243,0,right_front
6948.jpg,17,129,632,378,0,right_front
6959.jpg,14,97,353,262,0,left
6969.jpg,28,61,476,334,0,unspecified
6970.jpg,48,204,471,436,0,right_front
6986.jpg,37,114,588,463,0,left_front
7007.jpg,18,37,421,285,0,left_front
7008.jpg,17,137,533,300,0,left_front
7016.jpg,46,139,625,395,0,left_back
7019.jpg,118,65,533,398,0,left_front
7024.jpg,28,81,555,375,0,front
7034.jpg,18,90,618,381,0,right_front
7046.jpg,24,63,336,235,0,left_back
7053.jpg,43,114,577,381,0,left_back
7059.jpg,59,166,762,508,0,right
7066.jpg,91,40,509,350,0,left_front
7079.jpg,178,85,984,686,0,left_front
7083.jpg,46,191,600,412,0,left_front
7094.jpg,36,98,596,362,0,left_back
7101.jpg,124,107,578,303,0,right_front
7106.jpg,64,159,757,424,0,left_back
7108.jpg,95,232,618,428,0,right_front
7114.jpg,79,132,534,288,0,right_front
7117.jpg,17,49,241,145,0,left_front
7123.jpg,73,135,563,399,0,unspecified
7125.jpg,29,36,234,170,0,right_front
7130.jpg,93,114,489,283,0,right_front
7148.jpg,146,58,670,426,0,right_front
7149.jpg,79,213,885,576,0,front
7164.jpg,23,140,543,308,0,left_front
7175.jpg,53,53,570,321,0,left_front
7184.jpg,77,109,438,353,0,right_front
7193.jpg,11,38,288,167,0,left_front
7195.jpg,59,99,504,400,0,left_front
7204.jpg,123,34,714,436,0,unspecified
7205.jpg,82,51,557,290,0,left_back
7208.jpg,31,90,594,444,0,right_front
7214.jpg,27,134,632,393,0,right_back
7223.jpg,31,63,449,288,0,left_front
7224.jpg,27,32,587,395,1,left_front
7231.jpg,9,53,235,145,0,right_front
7233.jpg,143,74,503,402,1,right_back
7236.jpg,79,64,556,396,0,right
7239.jpg,33,112,568,360,0,left_front
7253.jpg,144,297,905,669,0,right_front
7254.jpg,43,161,982,589,0,left_front
7264.jpg,37,21,561,255,0,right_front
7268.jpg,21,33,478,312,0,right_back
7274.jpg,68,63,275,171,0,left
7281.jpg,79,42,917,664,0,unspecified
7287.jpg,28,187,1001,519,0,front
7288.jpg,79,48,515,370,0,left_front
7294.jpg,46,97,457,316,0,front
7296.jpg,44,103,707,518,0,left_back
7297.jpg,97,93,588,429,0,left_front
7299.jpg,39,70,577,364,0,left_front
7316.jpg,30,99,465,250,0,left
7318.jpg,82,103,570,318,0,right_front
7321.jpg,31,110,672,440,0,right
7349.jpg,24,81,472,262,0,left_front
7357.jpg,38,116,444,346,0,left
7360.jpg,20,67,390,240,0,right_front
7373.jpg,58,16,766,432,0,left_front
7376.jpg,53,77,455,343,0,left_front
7382.jpg,107,19,496,399,0,left_front
7384.jpg,54,83,464,322,0,right_front
7385.jpg,11,44,405,313,0,left_front
7388.jpg,50,117,683,413,0,right_front
7389.jpg,22,76,487,273,1,right_front
7398.jpg,26,80,551,347,0,left_front
7401.jpg,63,121,612,425,1,right_back
7415.jpg,61,100,485,294,1,left_back
7426.jpg,21,47,315,223,0,left_front
7447.jpg,22,30,214,163,0,unspecified
7448.jpg,87,74,507,314,0,right_front
7460.jpg,13,12,244,169,0,left_back
7467.jpg,83,102,648,485,0,unspecified
7478.jpg,54,111,424,293,0,right
7482.jpg,69,130,854,493,0,left_front
7493.jpg,77,80,530,340,0,unspecified
7495.jpg,49,141,994,704,0,right_front
7522.jpg,132,116,528,307,0,right_front
7524.jpg,35,46,489,302,0,right_back
7528.jpg,49,26,497,323,0,left_front
7537.jpg,124,51,910,700,0,front
7555.jpg,10,32,285,203,0,left_front
7563.jpg,75,29,465,323,0,left
7565.jpg,114,124,923,587,0,left
7569.jpg,28,24,243,182,0,right_front
7581.jpg,70,95,579,321,0,left_back
7594.jpg,74,101,596,434,0,left_front
7599.jpg,15,27,251,170,0,right_front
7603.jpg,185,166,848,541,0,left_front
7604.jpg,13,134,435,344,0,right_front
7605.jpg,40,55,522,281,0,left_front
7612.jpg,61,67,470,277,0,left_front
7618.jpg,22,51,476,283,0,left_front
7619.jpg,77,167,617,362,0,left_front
7620.jpg,33,28,455,324,0,right_front
7622.jpg,20,53,412,288,0,unspecified
7632.jpg,30,34,288,160,0,right_front
7637.jpg,109,87,546,354,0,left_back
7640.jpg,199,42,799,444,0,right_front
7641.jpg,25,104,618,379,0,left_front
7645.jpg,35,32,480,293,0,unspecified
7671.jpg,46,158,980,599,0,left_front
7677.jpg,65,64,394,267,0,unspecified
7682.jpg,37,61,471,265,0,unspecified
7693.jpg,45,45,599,431,0,unspecified
7695.jpg,48,12,582,357,0,left_front
7698.jpg,65,36,446,249,0,right_front
7703.jpg,32,151,886,619,0,left
7709.jpg,29,123,488,322,0,unspecified
7713.jpg,157,36,524,415,0,left_front
7735.jpg,26,110,619,435,0,right_front
7739.jpg,57,210,593,403,0,right_back
7740.jpg,54,29,380,297,0,right_back
7741.jpg,38,66,549,453,0,back
7749.jpg,98,104,929,574,0,right
7754.jpg,87,33,740,451,0,left_front
7761.jpg,47,99,595,455,0,left_front
7764.jpg,20,70,472,315,0,right_front
7773.jpg,20,124,585,391,0,front
7774.jpg,90,114,589,375,0,left
7784.jpg,90,102,576,336,0,left_front
7794.jpg,19,53,557,357,0,right_front
7802.jpg,38,18,475,364,0,right_front
7809.jpg,33,24,590,365,0,left_front
7837.jpg,138,122,459,361,0,left_front
7859.jpg,93,59,509,320,0,left_front
7877.jpg,27,122,603,414,0,right_front
7884.jpg,87,86,483,344,1,left_front
7888.jpg,32,144,607,402,0,left_front
7909.jpg,75,107,489,343,0,unspecified
7912.jpg,14,83,568,329,0,left_front
7914.jpg,13,16,565,297,0,back
7921.jpg,41,152,592,350,0,right_front
7934.jpg,18,15,387,235,0,left_front
7954.jpg,36,115,487,315,0,left_front
7962.jpg,12,61,468,337,0,front
7967.jpg,27,22,240,150,0,right_front
7976.jpg,27,110,650,434,0,back
7997.jpg,14,35,251,142,0,right_front
8001.jpg,37,54,710,471,0,left_front
8005.jpg,59,249,916,583,0,back
8020.jpg,51,101,570,332,0,right_front
8039.jpg,33,27,602,252,0,right_front
8042.jpg,39,116,569,375,0,right_front
8043.jpg,36,116,868,587,0,left_front
8044.jpg,85,109,601,381,0,left_front
8046.jpg,14,36,133,99,0,left_front
8048.jpg,88,80,541,397,0,left_front
8049.jpg,73,79,591,410,0,left_back
8051.jpg,21,110,623,367,0,unspecified
8052.jpg,51,93,601,393,0,right_back
8054.jpg,30,36,418,307,0,left_front
8055.jpg,31,246,778,540,0,right
8056.jpg,32,77,589,379,0,left_front
8057.jpg,27,49,611,396,0,right_front
8058.jpg,39,52,233,150,0,unspecified
8060.jpg,247,287,1366,761,0,unspecified
8062.jpg,17,156,695,375,0,left
8063.jpg,212,538,1893,1131,1,left_back
8064.jpg,11,28,476,234,0,right_front
8065.jpg,53,126,973,621,0,right_front
8066.jpg,34,87,567,343,0,left_front
8067.jpg,30,174,598,379,0,right_front
8068.jpg,80,107,606,336,0,left_front
8069.jpg,45,115,585,382,0,left_front
8071.jpg,82,109,874,521,0,right_front
8073.jpg,12,31,471,350,0,left_front
8075.jpg,37,63,614,397,0,left_front
8076.jpg,223,87,1111,670,0,front
8077.jpg,138,41,521,223,0,left_front
8078.jpg,31,87,616,344,0,left_front
8079.jpg,16,89,459,326,0,left_front
8080.jpg,53,113,614,350,0,left_front
8081.jpg,214,110,660,403,0,right_front
8082.jpg,61,55,566,408,0,front
8083.jpg,28,61,622,371,0,right_front
8086.jpg,12,108,489,297,0,left
8087.jpg,28,80,759,466,0,left_back
8088.jpg,84,248,1102,899,0,unspecified
8089.jpg,142,69,753,451,0,left_front
8091.jpg,20,96,564,341,0,left_front
8092.jpg,41,181,607,465,0,left_front
8093.jpg,39,29,774,395,0,left_front
8095.jpg,58,562,1528,1081,0,left_front
8096.jpg,80,120,582,391,0,left_front
8097.jpg,32,48,472,267,0,left_back
8098.jpg,260,138,972,439,0,right_front
8100.jpg,68,91,607,354,0,left_front
8103.jpg,19,21,425,265,1,left_back
8105.jpg,97,39,925,700,1,back
8107.jpg,30,39,221,125,0,right_front
8108.jpg,129,89,594,432,0,right_front
8109.jpg,32,43,598,350,0,right_back
8110.jpg,142,124,675,445,0,left_front
8113.jpg,92,271,1178,749,0,right_front
8115.jpg,14,12,309,223,0,left_front
8116.jpg,45,74,522,253,0,unspecified
8117.jpg,12,27,284,166,1,right_front
8119.jpg,36,88,611,417,0,left_front
8121.jpg,20,21,292,217,0,unspecified
8123.jpg,63,113,597,413,0,right_front
8124.jpg,55,48,294,205,0,right_back
8127.jpg,119,300,1416,871,0,unspecified
8128.jpg,17,36,455,215,0,left_front
8129.jpg,171,176,2373,1751,0,left_front
8130.jpg,49,195,1003,617,0,left_front
8132.jpg,49,57,494,419,0,front
8133.jpg,101,84,492,272,0,right_front
8134.jpg,23,53,258,144,0,left_front
8136.jpg,110,171,1213,648,0,left_back
8137.jpg,39,67,346,206,0,right_front
8138.jpg,3,7,76,50,0,not_a_car
8139.jpg,65,37,578,360,0,left_front
8140.jpg,27,60,486,364,0,left_front
8142.jpg,70,39,940,742,0,back
8144.jpg,85,107,609,381,0,unspecified
8146.jpg,57,266,967,623,0,left
8148.jpg,24,17,249,163,0,left_front
8150.jpg,18,14,248,168,0,right_front
8154.jpg,91,148,700,582,0,left_back
8155.jpg,19,72,624,397,0,left_front
8156.jpg,26,90,376,243,0,left_front
8157.jpg,132,120,667,401,0,left_front
8158.jpg,84,44,663,342,0,right_front
8160.jpg,173,370,1207,960,0,left_front
8162.jpg,49,143,487,455,0,right_front
8164.jpg,151,568,1954,1271,0,right_front
8165.jpg,14,88,271,178,0,left
8166.jpg,135,761,1894,1353,0,right
8167.jpg,44,123,778,487,0,right_front
8168.jpg,69,103,537,322,0,left_back
8169.jpg,86,78,355,284,1,front
8170.jpg,50,80,592,273,0,unspecified
8171.jpg,95,161,543,368,1,left_front
8173.jpg,99,78,557,389,0,left_front
8177.jpg,21,35,279,195,0,left_front
8178.jpg,45,99,593,403,0,unspecified
8179.jpg,130,282,1425,900,0,left_back
8180.jpg,72,215,628,481,0,right_back
8183.jpg,78,300,952,633,0,left
8184.jpg,72,51,566,412,0,right_front
8185.jpg,66,59,283,202,0,left_back
8186.jpg,135,36,1181,885,0,unspecified
8189.jpg,24,78,608,379,0,right_front
8192.jpg,8,37,294,150,0,right_back
8193.jpg,23,66,499,311,0,right_front
8195.jpg,17,105,385,243,0,right_front
8197.jpg,22,21,211,139,0,left_back
8198.jpg,32,130,973,661,0,left_front
8199.jpg,75,236,1196,846,0,left_front
8200.jpg,37,139,988,694,0,left_front
8201.jpg,114,46,546,287,0,left_front
8203.jpg,38,66,548,385,0,left_front
8204.jpg,46,84,661,428,0,left_front
8205.jpg,13,29,239,174,0,right_front
8208.jpg,19,27,429,258,0,left_front
8209.jpg,110,96,565,389,0,right_back
8211.jpg,48,71,615,453,0,right_front
8212.jpg,41,42,262,170,0,unspecified
8214.jpg,26,61,508,342,1,left_front
8215.jpg,13,29,249,159,0,unspecified
8216.jpg,69,120,739,502,0,right_back
8218.jpg,98,22,650,302,0,left_front
8220.jpg,42,113,601,439,0,left_front
8222.jpg,84,256,913,752,0,right_front
8223.jpg,43,226,1001,630,0,left
8225.jpg,34,51,604,344,0,left_front
8226.jpg,24,35,620,438,0,left_back
8227.jpg,6,72,255,178,0,left
8230.jpg,18,15,583,421,0,right_front
